Date,Type,Link
2024-11-04 07:24:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7257786151644663808
2024-11-01 13:47:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7257723064187064321
2024-10-31 07:50:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7257384184380293120
2024-10-30 21:44:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7257485459730132992
2024-10-30 17:36:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7257401090474696704
2024-10-29 23:40:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7256716817677660160
2024-10-28 08:15:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7256548445149138944
2024-10-28 07:54:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7256414990390149120
2024-10-26 16:35:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7255933167038074880
2024-10-26 16:35:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7255632796172349440
2024-10-26 16:34:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7255583745917730816
2024-10-26 16:34:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7255958806923210752
2024-10-25 09:28:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7255365013010333696
2024-10-23 20:26:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7254942428279836672
2024-10-23 12:03:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7254210684706508800
2024-10-22 13:25:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7249316261166215168?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7249316261166215168%2C7249686013327859712%29
2024-10-22 13:24:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7249316261166215168
2024-10-22 13:24:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7249463391721787392?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7249463391721787392%2C7249682437503385600%29
2024-10-22 13:23:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7249463391721787392
2024-10-22 13:23:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7254194730551369730
2024-10-22 13:21:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7254435330290819072
2024-10-21 18:19:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A80784-7254098811168460800
2024-10-21 13:46:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7254100728938479616
2024-10-21 13:45:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7250457179344793600
2024-10-20 17:48:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7253073499412410371
2024-10-19 20:49:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7253141037794185216?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7253141037794185216%2C7253360796703821825%29
2024-10-19 20:49:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7253141037794185216?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7253141037794185216%2C7253364072664985600%29
2024-10-19 10:49:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7253145256232153088
2024-10-19 10:38:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7253145371428667393
2024-10-19 09:38:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7253137816577019904
2024-10-19 09:36:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7251630934548955137
2024-10-19 09:32:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7253141037794185216
2024-10-19 07:07:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7253093330618646528
2024-10-18 17:08:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7249747384946110465
2024-10-18 17:08:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7253085635542933506
2024-10-18 16:20:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7251921229643661313
2024-10-17 19:27:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7252696625037340672
2024-10-17 19:27:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7251952834282209280
2024-10-17 15:36:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7246912608073596929
2024-10-12 08:13:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7250657736806289408
2024-10-08 07:43:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7244737263744552961
2024-10-07 16:13:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7247684986445684738
2024-10-07 16:10:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7249035831330377728
2024-10-05 14:16:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7248244538408898560
2024-10-05 14:16:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7248244538408898560?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7248244538408898560%2C7248323674393464832%29
2024-10-03 11:11:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7246954816986300416
2024-10-02 16:59:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7247161581531197440
2024-10-02 15:18:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7247127914733834241
2024-10-02 11:10:02,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7246963809884508161
2024-09-28 10:45:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7241951834184052736
2024-09-27 12:02:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7245381052561539072
2024-09-27 12:01:39,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7244963526182588416?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7244963526182588416%2C7245350428865970176%29
2024-09-27 07:44:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7219375863992074241
2024-09-26 12:39:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7244407683275980800
2024-09-26 10:45:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7239689144992497665
2024-09-26 10:37:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7228623186110644224
2024-09-26 10:37:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7243203406490685440
2024-09-26 07:38:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7244730138985185280
2024-09-26 07:37:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7244737767249780737
2024-09-26 07:03:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7244963526182588416
2024-09-26 07:00:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7244620687431069696
2024-09-26 06:44:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7241816665078788096
2024-09-26 06:44:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7242852947322171392
2024-09-25 21:52:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7244730763164753924
2024-09-24 13:22:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7244050203161374722
2024-09-24 12:55:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7244056058762055681
2024-09-24 12:55:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7244276809666564096
2024-09-24 10:43:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7243963399074660352
2024-09-24 10:43:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7239618098570424320
2024-09-23 21:16:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7244066942938923009
2024-09-23 21:16:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7244066942938923009?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7244066942938923009%2C7244083070889320449%29
2024-09-19 10:32:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7242476675450519553
2024-09-18 08:22:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7241846029753438210
2024-09-18 08:21:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7241964191396339714
2024-09-16 16:30:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7241377657697800192
2024-09-16 08:38:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7241244821099548672
2024-09-16 08:38:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7241244821099548672?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7241244821099548672%2C7241269093402603520%29
2024-09-12 16:50:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7239922912399396864
2024-09-12 06:15:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7239755671628337155?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7239755671628337155%2C7239761080745353217%29
2024-09-12 06:15:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7239755671628337155
2024-09-10 16:43:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7238717267138465793
2024-09-03 12:26:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7162462847992557568
2024-09-02 09:40:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7235743221354504193
2024-09-01 16:39:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7235592087675518976
2024-08-30 12:09:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7235091600962457600
2024-08-28 19:02:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7234605702026014722
2024-08-28 19:02:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7234570737418723329
2024-08-28 07:50:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7234075135983427584
2024-08-27 08:52:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7234114639460974592
2024-08-27 06:53:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7233924512461766658
2024-08-26 07:08:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7233660060839682048
2024-08-25 18:36:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7233458332152274944
2024-08-21 11:54:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7231984567794995201
2024-08-21 07:53:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7231862978055168001
2024-08-21 07:50:20,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7226937640460140544?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7226937640460140544%2C7227643365121490944%29
2024-08-20 10:05:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7231331281400168450
2024-08-20 10:03:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7231586166297239552
2024-08-20 07:05:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7231346259171627008
2024-08-19 10:33:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7227699653381660672
2024-08-19 10:33:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7229881879326281728
2024-08-19 10:21:58,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7231238361854672897
2024-08-19 10:21:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7230221162771869696
2024-08-15 16:00:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7229527513536839682
2024-08-15 07:54:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7229579480904724480
2024-08-13 20:56:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7229125422792208385
2024-08-12 21:03:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7228852393814204417
2024-08-12 18:05:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7228814141140967425
2024-08-12 18:04:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7228761724521259008
2024-08-12 15:01:10,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7228758453446406144
2024-08-11 22:27:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7218938908590374915
2024-08-10 17:07:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7226575908336263168?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7226575908336263168%2C7227993672351399936%29
2024-08-09 16:56:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A80784-7227634937019928577
2024-08-09 13:42:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7227387638192771072
2024-08-09 13:40:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7226575908336263168?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7226575908336263168%2C7227450839353749504%29
2024-08-09 10:51:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7227389293088923650
2024-08-09 09:01:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7227425454691938307
2024-08-09 07:50:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7227577634753286144
2024-08-08 19:17:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7227387273267294208
2024-08-08 06:00:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7227003071300591616
2024-08-07 14:27:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7226935188507783168
2024-08-07 13:24:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7226937640460140544
2024-08-07 11:04:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7226904966060281856
2024-08-07 05:52:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7226742347118583808
2024-08-07 05:26:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7216778932589641728
2024-08-07 05:25:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7207193369683398656
2024-08-07 05:03:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7222637087458480129
2024-08-07 05:03:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7226719880912289792
2024-08-07 05:02:39,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7224400493064650753?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7224400493064650753%2C7226721192315908097%29
2024-08-06 17:04:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7225211676344688641
2024-08-06 17:03:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7226333950007267330
2024-08-06 17:03:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7226603404305846273
2024-08-06 17:01:10,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7226575908336263168?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7226575908336263168%2C7226630575653027840%29
2024-08-06 16:26:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7224535064963866625
2024-08-06 15:15:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7225520510648909824
2024-08-06 14:46:05,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7226575908336263168?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7226575908336263168%2C7226598365470326784%29
2024-08-06 14:31:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7225515767876698112
2024-08-06 13:56:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7226306577429856257
2024-08-06 13:28:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7226368950836600832
2024-08-06 04:49:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7226268343580717056
2024-08-05 15:56:48,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7226204575580487680
2024-08-05 13:57:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7226219521726943232
2024-08-04 10:10:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7225228175574810624
2024-08-02 19:07:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7225188493189074944
2024-08-02 10:14:22,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7224881743072296963?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7224881743072296963%2C7225058546764197888%29
2024-08-01 21:59:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7222074514526855168
2024-08-01 21:58:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7224788570157322240
2024-08-01 21:28:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7224616583665500160
2024-08-01 21:28:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7221931645040259073
2024-08-01 20:46:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7224418359348457475
2024-08-01 20:38:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A10485362-6897461471345815553
2024-08-01 12:43:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7224405389096677377?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7224405389096677377%2C7224502397996261377%29
2024-08-01 08:57:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7224405389096677377?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7224405389096677377%2C7224559154756009984%29
2024-08-01 08:56:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7224405389096677377?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7224405389096677377%2C7224552652230057984%29
2024-07-31 21:46:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7224405389096677377?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7224405389096677377%2C7224519594072317952%29
2024-07-31 17:40:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7224400493064650753?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7224400493064650753%2C7224458236668612608%29
2024-07-31 17:39:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7224405389096677377?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7224405389096677377%2C7224458128417804290%29
2024-07-31 16:29:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7224043492799348736
2024-07-31 15:29:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7224405389096677377?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7224405389096677377%2C7224429352170475520%29
2024-07-31 14:41:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7224405389096677377?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7224405389096677377%2C7224422813615439873%29
2024-07-31 13:39:11,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7224405389096677377?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7224405389096677377%2C7224407427335483394%29
2024-07-30 16:39:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7224073980599521282
2024-07-30 16:37:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7221460917996167170
2024-07-30 13:08:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7219982124248961025
2024-07-30 13:08:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7219982124248961025?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7219982124248961025%2C7220111766528090112%29
2024-07-30 06:45:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7223836418593210368
2024-07-29 19:29:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7223745594870095875
2024-07-29 14:58:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7220926372314062849
2024-07-29 14:47:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7223692328576663552
2024-07-29 11:06:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7220027660553338880
2024-07-27 19:35:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7223032939628957696
2024-07-27 10:05:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A3799371-7220356798661201920
2024-07-27 10:04:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7222718046363082753
2024-07-27 10:03:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7221076681673912320
2024-07-27 06:57:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7222694561158942720
2024-07-27 06:57:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7222709336639246336
2024-07-27 06:25:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7222717158403780608
2024-07-26 20:52:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7220099259751112705
2024-07-26 19:27:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7222661956762025984
2024-07-26 13:46:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7222586898756640768
2024-07-26 09:05:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7222329730576834560
2024-07-25 17:53:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7220047904084815872
2024-07-25 17:53:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7220047904084815872?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7220047904084815872%2C7220112010854715394%29
2024-07-24 17:45:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7221847758830223363?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7221847758830223363%2C7221929909047164928%29
2024-07-24 17:45:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7221847758830223363?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7221847758830223363%2C7221881327489339393%29
2024-07-24 10:33:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A107434-7217778141614751745
2024-07-23 15:23:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7220848743410012160
2024-07-23 15:14:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7221136232423055361
2024-07-23 15:14:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7220039480513073153
2024-07-23 15:01:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7219755617110958080
2024-07-23 05:53:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7219848003015041024
2024-07-23 05:53:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7220965681373028352?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7220965681373028352%2C7221138532621336579%29
2024-07-23 05:46:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7221229575458988034
2024-07-19 17:57:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7220095481341784065
2024-07-19 10:08:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7219993552129257472
2024-07-13 17:20:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7217534420222717953
2024-07-13 17:19:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7217676393755607040
2024-07-13 17:17:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7217731805829844992
2024-07-12 06:15:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7216895595913846785
2024-07-12 06:10:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7217315536517390336
2024-07-12 06:10:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7217075076196667392
2024-07-12 06:09:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7217119752689745922
2024-07-05 08:07:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7213216883980832768?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7213216883980832768%2C7213236806664753154%29
2024-07-04 20:20:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7214373365745090560
2024-07-01 20:41:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7212900178196901888
2024-07-01 20:41:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7213544379133652993
2024-07-01 20:38:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7213581976853696512
2024-06-28 17:35:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7207843691539881984
2024-06-28 17:35:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7211699738922864641
2024-06-27 12:00:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7212039455698780160
